id,node_id,temp,humidity,ax,ay,az,x,y,z,co_ppm,ch4_ppm,hazardous_ppm,rfid,status,timestamp
12778,Miner-01,32.03,44.00,2.24,2.10,7.51,0.00,0.00,0.00,0.00,0.00,0.36,None,SAFE,2026-02-14T05:30:36Z
12779,Miner-01,32.03,44.00,1.35,2.20,7.65,0.00,0.00,0.00,0.00,0.00,0.34,None,SAFE,2026-02-14T05:30:37Z
12780,Miner-01,32.03,44.00,1.29,2.07,8.48,0.00,0.00,0.00,0.00,0.00,0.32,None,SAFE,2026-02-14T05:30:39Z
12781,Miner-01,32.03,44.00,0.97,0.85,7.33,0.00,0.00,0.00,0.00,0.00,0.39,None,SAFE,2026-02-14T05:30:40Z
12782,Miner-01,32.03,44.00,1.06,2.03,8.43,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:41Z
12783,Miner-01,32.03,44.00,1.86,2.35,7.34,0.00,0.00,0.00,0.00,0.00,0.41,None,SAFE,2026-02-14T05:30:42Z
12784,Miner-01,32.03,44.00,1.13,1.97,7.38,0.00,0.00,0.00,0.00,0.00,0.39,None,SAFE,2026-02-14T05:30:43Z
12785,Miner-01,32.02,44.00,2.57,2.48,8.48,0.00,0.00,0.00,0.00,0.00,0.37,None,SAFE,2026-02-14T05:30:45Z
12786,Miner-01,32.03,44.00,1.15,1.10,8.76,0.00,0.00,0.00,0.00,0.00,0.39,None,SAFE,2026-02-14T05:30:47Z
12787,Miner-01,32.03,44.00,2.27,1.09,7.54,0.00,0.00,0.00,0.00,0.00,0.37,None,SAFE,2026-02-14T05:30:48Z
12788,Miner-01,32.03,44.00,0.85,1.14,8.63,0.00,0.00,0.00,0.00,0.00,0.35,None,SAFE,2026-02-14T05:30:49Z
12789,Miner-01,32.03,44.00,1.24,1.68,8.57,0.00,0.00,0.00,0.00,0.00,0.39,None,SAFE,2026-02-14T05:30:51Z
12790,Miner-01,32.03,44.00,0.97,2.19,7.42,0.00,0.00,0.00,0.00,0.00,0.37,None,SAFE,2026-02-14T05:30:52Z
12791,Miner-01,32.02,44.00,0.99,0.91,8.89,0.00,0.00,0.00,0.00,0.00,0.35,None,SAFE,2026-02-14T05:30:53Z
12792,Miner-01,32.02,44.00,1.51,1.65,8.48,0.00,0.00,0.00,0.00,0.00,0.35,None,SAFE,2026-02-14T05:30:54Z
12793,Miner-01,32.02,44.00,1.13,1.71,7.47,0.00,0.00,0.00,0.00,0.00,0.33,None,SAFE,2026-02-14T05:30:55Z
12794,Miner-01,32.02,44.00,1.99,1.55,7.23,0.00,0.00,0.00,0.00,0.00,0.37,None,SAFE,2026-02-14T05:30:57Z
12795,Miner-01,32.02,44.00,2.44,1.09,8.51,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:58Z
12796,Miner-01,32.02,44.00,1.23,1.77,8.16,0.00,0.00,0.00,0.00,0.00,0.38,None,SAFE,2026-02-14T05:30:59Z
12797,Miner-01,32.03,44.00,1.02,2.10,8.34,0.00,0.00,0.00,0.00,0.00,0.41,None,SAFE,2026-02-14T05:31:00Z
12798,Miner-01,32.03,44.00,2.19,1.57,8.69,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:31:02Z
12799,Miner-01,32.03,44.00,1.24,1.19,7.51,0.00,0.00,0.00,0.00,0.00,0.47,None,SAFE,2026-02-14T05:31:03Z
12800,Miner-01,32.02,44.00,2.48,1.71,8.30,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:31:04Z
12801,Miner-01,32.02,44.00,0.81,0.79,8.63,0.00,0.00,0.00,0.00,0.00,0.50,None,SAFE,2026-02-14T05:31:05Z
12802,Miner-01,32.02,44.00,1.52,1.96,7.65,0.00,0.00,0.00,0.00,0.00,0.54,None,SAFE,2026-02-14T05:31:06Z
12803,Miner-01,32.02,44.00,1.96,2.05,7.54,0.00,0.00,0.00,0.00,0.00,0.59,None,SAFE,2026-02-14T05:31:08Z
12804,Miner-01,32.02,44.00,0.97,2.17,8.89,0.00,0.00,0.00,0.00,0.00,0.59,None,SAFE,2026-02-14T05:31:09Z
12805,Miner-01,32.02,44.00,1.08,2.46,7.42,0.00,0.00,0.00,0.00,0.00,0.56,None,SAFE,2026-02-14T05:31:10Z
12806,Miner-01,32.02,44.00,2.30,1.91,8.70,0.00,0.00,0.00,0.00,0.00,0.61,None,SAFE,2026-02-14T05:31:11Z
12807,Miner-01,32.02,44.00,1.22,2.26,8.31,0.00,0.00,0.00,0.00,0.00,0.63,None,SAFE,2026-02-14T05:31:12Z
12808,Miner-01,32.02,44.00,2.57,2.47,8.79,0.00,0.00,0.00,0.00,0.00,0.60,None,SAFE,2026-02-14T05:31:14Z
12809,Miner-01,32.02,44.00,0.94,0.83,7.45,0.00,0.00,0.00,0.00,0.00,0.65,None,SAFE,2026-02-14T05:31:15Z
12810,Miner-01,32.02,44.00,1.60,1.10,7.68,0.00,0.00,0.00,0.00,0.00,0.61,None,SAFE,2026-02-14T05:31:16Z
12811,Miner-01,32.02,44.00,2.44,1.73,8.65,0.00,0.00,0.00,0.00,0.00,0.63,None,SAFE,2026-02-14T05:31:17Z
12812,Miner-01,32.02,44.00,0.84,1.92,7.21,0.00,0.00,0.00,0.00,0.00,0.60,None,SAFE,2026-02-14T05:31:18Z
12813,Miner-01,32.02,44.00,1.87,1.91,8.06,0.00,0.00,0.00,0.00,0.00,0.57,None,SAFE,2026-02-14T05:31:20Z
12814,Miner-01,32.02,44.00,0.98,1.40,7.45,0.00,0.00,0.00,0.00,0.00,0.62,None,SAFE,2026-02-14T05:31:21Z
12815,Miner-01,32.02,44.00,1.02,2.29,7.69,0.00,0.00,0.00,0.00,0.00,0.66,None,SAFE,2026-02-14T05:31:22Z
12816,Miner-01,32.02,44.00,2.02,1.39,7.57,0.00,0.00,0.00,0.00,0.00,0.63,None,SAFE,2026-02-14T05:31:23Z
12817,Miner-01,32.02,44.00,2.39,1.73,8.48,0.00,0.00,0.00,0.00,0.00,0.60,None,SAFE,2026-02-14T05:31:24Z
12818,Miner-01,32.02,44.00,2.14,0.91,8.80,0.00,0.00,0.00,0.00,0.00,0.64,None,SAFE,2026-02-14T05:31:26Z
12819,Miner-01,32.01,44.00,2.11,0.77,8.73,0.00,0.00,0.00,0.00,0.00,0.61,None,SAFE,2026-02-14T05:31:27Z
12820,Miner-01,32.01,44.00,1.58,0.93,8.51,0.00,0.00,0.00,0.00,0.00,0.58,None,SAFE,2026-02-14T05:31:28Z
12821,Miner-01,32.01,44.00,1.12,1.94,8.59,0.00,0.00,0.00,0.00,0.00,0.60,None,SAFE,2026-02-14T05:31:29Z
12822,Miner-01,32.01,44.00,2.60,2.43,7.36,0.00,0.00,0.00,0.00,0.00,0.58,None,SAFE,2026-02-14T05:31:30Z
12823,Miner-01,32.01,44.00,2.41,0.83,7.22,0.00,0.00,0.00,0.00,0.00,0.62,None,SAFE,2026-02-14T05:31:32Z
12824,Miner-01,32.01,44.00,1.92,1.63,8.62,0.00,0.00,0.00,0.00,0.00,0.59,None,SAFE,2026-02-14T05:31:33Z
12825,Miner-01,32.01,44.00,1.53,1.73,7.58,0.00,0.00,0.00,0.00,0.00,0.59,None,SAFE,2026-02-14T05:31:34Z
12826,Miner-01,32.01,44.00,1.63,1.16,8.12,0.00,0.00,0.00,0.00,0.00,0.56,None,SAFE,2026-02-14T05:31:35Z
12827,Miner-01,32.01,44.00,1.39,1.23,8.19,0.00,0.00,0.00,0.00,0.00,0.53,None,SAFE,2026-02-14T05:31:36Z
12828,Miner-01,32.01,44.00,1.72,2.56,7.76,0.00,0.00,0.00,0.00,0.00,0.54,None,SAFE,2026-02-14T05:31:38Z
12829,Miner-01,32.01,44.00,0.81,2.10,8.42,0.00,0.00,0.00,0.00,0.00,0.57,None,SAFE,2026-02-14T05:31:39Z
12830,Miner-01,32.01,44.00,1.04,1.03,7.55,0.00,0.00,0.00,0.00,0.00,0.54,None,SAFE,2026-02-14T05:31:40Z
12831,Miner-01,32.01,44.00,1.09,1.34,7.29,0.00,0.00,0.00,0.00,0.00,0.52,None,SAFE,2026-02-14T05:31:41Z
12832,Miner-01,32.01,44.00,0.88,0.90,9.06,0.00,0.00,0.00,0.00,0.00,0.49,None,SAFE,2026-02-14T05:31:42Z
12833,Miner-01,32.01,44.00,1.45,1.73,7.33,0.00,0.00,0.00,0.00,0.00,0.54,None,SAFE,2026-02-14T05:31:44Z
12834,Miner-01,32.01,44.00,1.44,1.73,7.65,0.00,0.00,0.00,0.00,0.00,0.55,None,SAFE,2026-02-14T05:31:45Z
12835,Miner-01,32.01,44.00,2.34,1.24,8.73,0.00,0.00,0.00,0.00,0.00,0.53,None,SAFE,2026-02-14T05:31:46Z
12836,Miner-01,32.01,44.00,1.64,1.16,8.74,0.00,0.00,0.00,0.00,0.00,0.50,None,SAFE,2026-02-14T05:31:47Z
12837,Miner-01,32.01,44.00,2.07,0.86,7.21,0.00,0.00,0.00,0.00,0.00,0.47,None,SAFE,2026-02-14T05:31:48Z
12838,Miner-01,32.01,44.00,2.39,1.82,7.47,0.00,0.00,0.00,0.00,0.00,0.48,None,SAFE,2026-02-14T05:31:51Z
12839,Miner-01,32.01,44.00,2.12,2.02,8.34,0.00,0.00,0.00,0.00,0.00,0.46,None,SAFE,2026-02-14T05:31:52Z
12840,Miner-01,32.01,44.00,0.00,0.70,6.92,0.00,0.00,0.00,0.00,0.00,0.45,None,SAFE,2026-02-14T05:31:53Z
12841,Miner-01,32.01,44.00,0.97,2.04,7.35,0.00,0.00,0.00,0.00,0.00,0.48,None,SAFE,2026-02-14T05:31:54Z
12842,Miner-01,32.01,44.00,1.90,1.87,8.67,0.00,0.00,0.00,0.00,0.00,0.55,None,SAFE,2026-02-14T05:31:56Z
12843,Miner-01,32.02,44.00,0.49,0.97,5.42,0.00,0.00,0.00,0.00,0.00,0.52,None,SAFE,2026-02-14T05:31:57Z
12844,Miner-01,32.02,44.00,0.49,0.90,4.79,0.00,0.00,0.00,0.00,0.00,0.56,None,SAFE,2026-02-14T05:31:58Z
12845,Miner-01,32.02,44.00,1.36,0.45,6.00,0.00,0.00,0.00,0.00,0.00,0.63,None,SAFE,2026-02-14T05:31:59Z
12846,Miner-01,32.02,44.00,0.57,1.54,5.76,0.00,0.00,0.00,0.00,0.00,0.60,None,SAFE,2026-02-14T05:32:00Z
12847,Miner-01,32.02,44.00,1.09,0.61,5.63,0.00,0.00,0.00,0.00,0.00,0.64,None,SAFE,2026-02-14T05:32:02Z
12848,Miner-01,32.02,44.00,0.31,1.28,6.97,0.00,0.00,0.00,0.00,0.00,0.61,None,SAFE,2026-02-14T05:32:03Z
12849,Miner-01,32.02,44.00,0.49,0.70,7.31,0.00,0.00,0.00,0.00,0.00,0.58,None,SAFE,2026-02-14T05:32:04Z
12850,Miner-01,32.02,44.00,0.53,1.27,5.44,0.00,0.00,0.00,0.00,0.00,0.63,None,SAFE,2026-02-14T05:32:05Z
12851,Miner-01,32.02,44.00,0.76,0.51,5.69,0.00,0.00,0.00,0.00,0.00,0.67,None,SAFE,2026-02-14T05:32:06Z
12852,Miner-01,32.01,44.00,0.21,0.51,5.81,0.00,0.00,0.00,0.00,0.00,0.64,None,SAFE,2026-02-14T05:32:08Z
12853,Miner-01,32.01,44.00,0.26,0.93,6.56,0.00,0.00,0.00,0.00,0.00,0.69,None,SAFE,2026-02-14T05:32:09Z
12854,Miner-01,32.01,44.00,0.00,1.02,6.32,0.00,0.00,0.00,0.00,0.00,0.76,None,SAFE,2026-02-14T05:32:10Z
12855,Miner-01,32.01,44.00,1.24,0.51,8.02,0.00,0.00,0.00,0.00,0.00,0.74,None,SAFE,2026-02-14T05:32:11Z
12856,Miner-01,32.01,44.00,0.21,0.49,5.53,0.00,0.00,0.00,0.00,0.00,0.70,None,SAFE,2026-02-14T05:32:12Z
12857,Miner-01,32.01,44.00,0.52,0.93,5.50,0.00,0.00,0.00,0.00,0.00,0.79,None,SAFE,2026-02-14T05:32:14Z
12858,Miner-01,32.01,44.00,0.41,0.81,5.41,0.00,0.00,0.00,0.00,0.05,0.92,None,SAFE,2026-02-14T05:32:15Z
12859,Miner-01,32.01,44.00,1.52,1.03,7.03,0.00,0.00,0.00,0.00,0.05,0.87,None,SAFE,2026-02-14T05:32:16Z
12860,Miner-01,32.01,44.00,0.53,1.24,5.28,0.00,0.00,0.00,0.00,0.05,0.83,None,SAFE,2026-02-14T05:32:17Z
12861,Miner-01,32.01,44.00,0.61,0.57,6.97,0.00,0.00,0.00,0.00,0.04,0.83,None,SAFE,2026-02-14T05:32:18Z
12862,Miner-01,32.02,44.00,0.95,0.73,5.99,0.00,0.00,0.00,0.00,0.09,0.87,None,SAFE,2026-02-14T05:32:20Z
12863,Miner-01,32.02,44.00,0.00,0.00,5.57,0.00,0.00,0.00,0.00,0.12,0.97,None,SAFE,2026-02-14T05:32:21Z
12864,Miner-01,32.02,44.00,0.66,0.84,5.90,0.00,0.00,0.00,0.00,0.11,0.92,None,SAFE,2026-02-14T05:32:22Z
12865,Miner-01,32.02,44.00,0.45,1.04,5.84,0.00,0.00,0.00,0.00,0.11,0.96,None,SAFE,2026-02-14T05:32:23Z
12866,Miner-01,32.01,44.00,0.00,0.22,7.18,0.00,0.00,0.00,0.00,0.10,0.91,None,SAFE,2026-02-14T05:32:24Z
12867,Miner-01,32.01,44.00,0.37,0.62,5.60,0.00,0.00,0.00,0.00,0.10,0.87,None,SAFE,2026-02-14T05:32:26Z
12868,Miner-01,32.01,44.00,0.65,0.31,5.61,0.00,0.00,0.00,0.00,0.14,0.90,None,SAFE,2026-02-14T05:32:27Z
12869,Miner-01,32.01,44.00,0.25,0.86,5.95,0.00,0.00,0.00,0.00,0.13,0.86,None,SAFE,2026-02-14T05:32:28Z
12870,Miner-01,32.01,44.00,1.00,0.29,5.76,0.00,0.00,0.00,0.00,0.13,0.81,None,SAFE,2026-02-14T05:32:29Z
12871,Miner-01,32.01,44.00,0.65,0.85,7.13,0.00,0.00,0.00,0.00,0.17,0.86,None,SAFE,2026-02-14T05:32:30Z
12872,Miner-01,32.01,44.00,0.55,0.78,5.62,0.00,0.00,0.00,0.00,0.16,0.88,None,SAFE,2026-02-14T05:32:32Z
12873,Miner-01,32.01,44.00,0.57,0.88,5.61,0.00,0.00,0.00,0.00,0.15,0.89,None,SAFE,2026-02-14T05:32:33Z
12874,Miner-01,32.01,44.00,1.27,0.00,5.49,0.00,0.00,0.00,0.00,0.14,0.85,None,SAFE,2026-02-14T05:32:34Z
12875,Miner-01,32.01,44.00,0.48,0.77,6.35,0.00,0.00,0.00,0.00,0.14,0.80,None,SAFE,2026-02-14T05:32:35Z
12876,Miner-01,32.01,44.00,0.57,0.85,5.49,0.00,0.00,0.00,0.00,0.13,0.76,None,SAFE,2026-02-14T05:32:36Z
12877,Miner-01,32.01,44.00,0.68,0.00,4.83,0.00,0.00,0.00,0.00,0.12,0.73,None,SAFE,2026-02-14T05:32:38Z
12878,Miner-01,32.01,44.00,0.32,0.90,4.95,0.00,0.00,0.00,0.00,0.12,0.69,None,SAFE,2026-02-14T05:32:39Z
12879,Miner-01,32.01,44.00,0.23,0.65,7.39,0.00,0.00,0.00,0.00,0.11,0.71,None,SAFE,2026-02-14T05:32:40Z
12880,Miner-01,32.01,44.00,1.06,0.59,5.97,0.00,0.00,0.00,0.00,0.11,0.69,None,SAFE,2026-02-14T05:32:42Z
12881,Miner-01,32.01,44.00,0.74,0.21,7.52,0.00,0.00,0.00,0.00,0.12,0.70,None,SAFE,2026-02-14T05:32:44Z
12882,Miner-01,32.01,44.00,0.62,0.77,7.31,0.00,0.00,0.00,0.00,0.11,0.77,None,SAFE,2026-02-14T05:32:45Z
12883,Miner-01,32.02,44.00,0.00,0.38,6.46,0.00,0.00,0.00,0.00,0.11,0.73,None,SAFE,2026-02-14T05:32:46Z
12884,Miner-01,32.02,44.00,0.57,0.62,6.62,0.00,0.00,0.00,0.00,0.10,0.71,None,SAFE,2026-02-14T05:32:47Z
12885,Miner-01,32.02,44.00,1.13,0.70,4.83,0.00,0.00,0.00,0.00,0.10,0.79,None,SAFE,2026-02-14T05:32:48Z
12886,Miner-01,32.02,44.00,0.76,0.77,5.29,0.00,0.00,0.00,0.00,0.09,0.85,None,SAFE,2026-02-14T05:32:50Z
12887,Miner-01,32.02,44.00,1.27,0.69,6.82,0.00,0.00,0.00,0.00,0.09,0.81,None,SAFE,2026-02-14T05:32:51Z
12888,Miner-01,32.02,44.00,0.90,0.22,7.24,0.00,0.00,0.00,0.00,0.08,0.77,None,SAFE,2026-02-14T05:32:52Z
12889,Miner-01,32.02,44.00,0.65,0.57,5.98,0.00,0.00,0.00,0.00,0.08,0.74,None,SAFE,2026-02-14T05:32:53Z
12890,Miner-01,32.02,44.00,0.22,1.08,5.85,0.00,0.00,0.00,0.00,0.13,0.79,None,SAFE,2026-02-14T05:32:54Z
12891,Miner-01,32.02,44.00,0.28,0.56,5.97,0.00,0.00,0.00,0.00,0.12,0.81,None,SAFE,2026-02-14T05:32:56Z
12892,Miner-01,32.02,44.00,0.28,0.19,5.57,0.00,0.00,0.00,0.00,0.11,0.84,None,SAFE,2026-02-14T05:32:57Z
12893,Miner-01,32.02,44.00,0.51,0.77,6.70,0.00,0.00,0.00,0.00,0.13,0.84,None,SAFE,2026-02-14T05:32:58Z
12894,Miner-01,32.02,44.00,1.40,0.45,4.48,0.00,0.00,0.00,0.00,0.14,0.85,None,SAFE,2026-02-14T05:32:59Z
12895,Miner-01,32.01,44.00,1.15,0.77,7.07,0.00,0.00,0.00,0.00,0.14,0.90,None,SAFE,2026-02-14T05:33:00Z
12896,Miner-01,32.01,44.00,1.30,0.60,7.47,0.00,0.00,0.00,0.00,0.13,0.95,None,SAFE,2026-02-14T05:33:02Z
12897,Miner-01,32.01,44.00,1.41,0.25,6.26,0.00,0.00,0.00,0.00,0.13,0.97,None,SAFE,2026-02-14T05:33:03Z
12898,Miner-01,32.01,44.00,1.44,0.41,5.62,0.00,0.00,0.00,0.00,0.12,1.00,None,SAFE,2026-02-14T05:33:04Z
12899,Miner-01,32.01,44.00,0.69,0.44,7.31,0.00,0.00,0.00,0.00,0.12,1.00,None,SAFE,2026-02-14T05:33:05Z
12900,Miner-01,32.01,44.00,0.96,0.79,6.24,0.00,0.00,0.00,0.00,0.17,1.03,None,SAFE,2026-02-14T05:33:06Z
12901,Miner-01,32.01,44.00,0.37,0.79,6.75,0.00,0.00,0.00,0.00,0.16,1.06,None,SAFE,2026-02-14T05:33:08Z
12902,Miner-01,32.01,44.00,0.15,0.00,6.13,0.00,0.00,0.00,0.00,0.15,1.02,None,SAFE,2026-02-14T05:33:09Z
12903,Miner-01,32.01,44.00,0.88,0.00,5.82,0.00,0.00,0.00,0.00,0.13,0.97,None,SAFE,2026-02-14T05:33:11Z
12904,Miner-01,32.01,44.00,0.73,1.44,6.88,0.00,0.00,0.00,0.00,0.13,1.02,None,SAFE,2026-02-14T05:33:12Z
12905,Miner-01,32.01,44.00,0.47,0.57,5.15,0.00,0.00,0.00,0.00,0.12,1.00,None,SAFE,2026-02-14T05:33:14Z
12906,Miner-01,32.02,44.00,0.00,0.00,5.79,0.00,0.00,0.00,0.00,0.12,1.01,None,SAFE,2026-02-14T05:33:15Z
12907,Miner-01,32.02,44.00,0.22,0.40,7.29,0.00,0.00,0.00,0.00,0.11,0.97,None,SAFE,2026-02-14T05:33:16Z
12908,Miner-01,32.02,44.00,0.26,0.75,7.23,0.00,0.00,0.00,0.00,0.10,0.96,None,SAFE,2026-02-14T05:33:17Z
12909,Miner-01,32.02,44.00,0.63,0.83,5.79,0.00,0.00,0.00,0.00,0.10,0.91,None,SAFE,2026-02-14T05:33:18Z
12910,Miner-01,32.02,44.00,0.00,0.63,7.35,0.00,0.00,0.00,0.00,0.15,0.96,None,SAFE,2026-02-14T05:33:20Z
12911,Miner-01,32.02,44.00,0.00,1.54,5.98,0.00,0.00,0.00,0.01,0.14,1.05,None,SAFE,2026-02-14T05:33:21Z
12912,Miner-01,32.02,44.00,1.12,0.19,6.06,0.00,0.00,0.00,0.01,0.13,1.09,None,SAFE,2026-02-14T05:33:22Z
12913,Miner-01,32.02,44.00,1.36,0.41,6.07,0.00,0.00,0.00,0.00,0.13,1.08,None,SAFE,2026-02-14T05:33:23Z
12914,Miner-01,32.02,44.00,0.22,0.78,6.13,0.00,0.00,0.00,0.00,0.13,1.17,None,SAFE,2026-02-14T05:33:24Z
12915,Miner-01,32.02,44.00,0.71,0.00,7.29,0.00,0.00,0.00,0.00,0.13,1.21,None,SAFE,2026-02-14T05:33:26Z
12916,Miner-01,32.03,44.00,0.81,0.53,5.47,0.00,0.00,0.00,0.00,0.17,1.34,None,SAFE,2026-02-14T05:33:27Z
12917,Miner-01,32.03,44.00,0.28,0.83,5.92,0.00,0.00,0.00,0.00,0.19,1.32,None,SAFE,2026-02-14T05:33:28Z
12918,Miner-01,32.02,44.00,0.84,0.83,6.54,0.00,0.00,0.00,0.00,0.22,1.45,None,SAFE,2026-02-14T05:33:29Z
12919,Miner-01,32.03,43.95,0.76,0.54,4.80,0.00,0.00,0.00,0.00,0.21,1.47,None,SAFE,2026-02-14T05:33:30Z
12920,Miner-01,32.03,43.90,1.03,0.83,5.74,0.00,0.00,0.00,0.00,0.20,1.39,None,SAFE,2026-02-14T05:33:32Z
12921,Miner-01,32.03,43.86,1.52,0.52,5.76,0.00,0.00,0.00,0.00,0.19,1.32,None,SAFE,2026-02-14T05:33:33Z
12922,Miner-01,32.03,43.81,0.00,0.46,6.91,0.00,0.00,0.00,0.00,0.18,1.26,None,SAFE,2026-02-14T05:33:34Z
12923,Miner-01,32.03,43.82,1.82,0.19,5.27,0.00,0.00,0.00,0.00,0.17,1.19,None,SAFE,2026-02-14T05:33:35Z
12924,Miner-01,32.03,43.83,0.00,0.85,4.59,0.00,0.00,0.00,0.00,0.16,1.13,None,SAFE,2026-02-14T05:33:36Z
12925,Miner-01,32.02,43.79,0.81,1.79,5.42,0.00,0.00,0.00,0.00,0.16,1.08,None,SAFE,2026-02-14T05:33:38Z
12926,Miner-01,32.02,43.75,1.08,1.17,5.83,0.00,0.00,0.00,0.00,0.15,1.02,None,SAFE,2026-02-14T05:33:39Z
12927,Miner-01,32.02,43.71,0.34,0.36,7.08,0.00,0.00,0.00,0.00,0.14,0.97,None,SAFE,2026-02-14T05:33:40Z
12928,Miner-01,32.02,43.68,0.25,0.51,5.76,0.00,0.00,0.00,0.00,0.13,0.92,None,SAFE,2026-02-14T05:33:41Z
12929,Miner-01,32.03,43.69,1.87,0.40,5.62,0.00,0.00,0.00,0.00,0.13,0.88,None,SAFE,2026-02-14T05:33:42Z
12930,Miner-01,32.03,43.71,0.80,1.28,5.76,0.00,0.00,0.00,0.00,0.12,0.83,None,SAFE,2026-02-14T05:33:44Z
12931,Miner-01,32.03,43.72,0.32,0.00,5.27,0.00,0.00,0.00,0.00,0.11,0.79,None,SAFE,2026-02-14T05:33:45Z
12932,Miner-01,32.04,43.74,0.48,0.25,5.60,0.00,0.00,0.00,0.00,0.11,0.75,None,SAFE,2026-02-14T05:33:46Z
12933,Miner-01,32.03,43.75,0.29,2.04,6.83,0.00,0.00,0.00,0.00,0.10,0.71,None,SAFE,2026-02-14T05:33:47Z
12934,Miner-01,32.03,43.76,1.54,0.70,6.87,0.00,0.00,0.00,0.00,0.10,0.68,None,SAFE,2026-02-14T05:33:48Z
12935,Miner-01,32.03,43.78,1.02,0.50,4.63,0.00,0.00,0.00,0.00,0.09,0.64,None,SAFE,2026-02-14T05:33:50Z
12936,Miner-01,32.03,43.79,0.93,1.79,6.71,0.00,0.00,0.00,0.00,0.09,0.61,None,SAFE,2026-02-14T05:33:51Z
12937,Miner-01,32.03,43.80,0.94,0.35,5.25,0.00,0.00,0.00,0.00,0.08,0.58,None,SAFE,2026-02-14T05:33:52Z
12938,Miner-01,32.03,43.81,0.69,0.00,5.79,0.00,0.00,0.00,0.00,0.08,0.55,None,SAFE,2026-02-14T05:33:53Z
12939,Miner-01,32.03,43.77,0.63,0.60,6.82,0.00,0.00,0.00,0.00,0.08,0.53,None,SAFE,2026-02-14T05:33:54Z
12940,Miner-01,32.03,43.73,0.93,1.80,5.83,0.00,0.00,0.00,0.00,0.07,0.50,None,SAFE,2026-02-14T05:33:56Z
12941,Miner-01,32.04,43.69,1.15,1.01,5.34,0.00,0.00,0.00,0.00,0.07,0.47,None,SAFE,2026-02-14T05:33:57Z
12942,Miner-01,32.04,43.66,1.44,1.40,6.67,0.00,0.00,0.00,0.00,0.07,0.45,None,SAFE,2026-02-14T05:33:58Z
12943,Miner-01,32.04,43.62,1.06,0.40,5.46,0.00,0.00,0.00,0.00,0.06,0.43,None,SAFE,2026-02-14T05:33:59Z
12944,Miner-01,32.05,43.59,0.42,0.73,6.90,0.00,0.00,0.00,0.00,0.06,0.41,None,SAFE,2026-02-14T05:34:00Z
12945,Miner-01,32.05,43.56,0.92,0.51,4.38,0.00,0.00,0.00,0.00,0.06,0.39,None,SAFE,2026-02-14T05:34:02Z
12946,Miner-01,32.05,43.54,0.98,0.91,5.60,0.00,0.00,0.00,0.00,0.05,0.37,None,SAFE,2026-02-14T05:34:03Z
12947,Miner-01,32.05,43.56,1.40,0.45,5.92,0.00,0.00,0.00,0.00,0.05,0.35,None,SAFE,2026-02-14T05:34:04Z
12948,Miner-01,32.06,43.58,0.31,1.84,5.42,0.00,0.00,0.00,0.00,0.05,0.33,None,SAFE,2026-02-14T05:34:05Z
12949,Miner-01,32.06,43.60,0.77,0.56,5.33,0.00,0.00,0.00,0.00,0.05,0.31,None,SAFE,2026-02-14T05:34:06Z
12950,Miner-01,32.06,43.62,0.44,0.45,5.42,0.00,0.00,0.00,0.00,0.04,0.30,None,SAFE,2026-02-14T05:34:08Z
12951,Miner-01,32.06,43.64,0.74,0.56,4.57,0.00,0.00,0.00,0.00,0.04,0.28,None,SAFE,2026-02-14T05:34:09Z
12952,Miner-01,32.06,43.66,1.05,0.23,6.90,0.00,0.00,0.00,0.00,0.04,0.27,None,SAFE,2026-02-14T05:34:10Z
12953,Miner-01,32.07,43.69,0.98,1.42,5.58,0.00,0.00,0.00,0.00,0.04,0.24,None,SAFE,2026-02-14T05:34:14Z
12954,Miner-01,32.07,43.71,0.85,2.07,5.68,0.00,0.00,0.00,0.00,0.03,0.23,None,SAFE,2026-02-14T05:34:15Z
12955,Miner-01,32.07,43.67,0.68,0.70,5.88,0.00,0.00,0.00,0.00,0.03,0.22,None,SAFE,2026-02-14T05:34:16Z
12956,Miner-01,32.06,43.64,0.36,1.92,4.91,0.00,0.00,0.00,0.00,0.03,0.21,None,SAFE,2026-02-14T05:34:17Z
12957,Miner-01,32.06,43.66,0.17,0.40,5.78,0.00,0.00,0.00,0.00,0.03,0.20,None,SAFE,2026-02-14T05:34:18Z
12958,Miner-01,32.07,43.67,1.01,0.00,6.24,0.00,0.00,0.00,0.00,0.03,0.19,None,SAFE,2026-02-14T05:34:20Z
12959,Miner-01,32.07,43.69,0.63,0.54,5.93,0.00,0.00,0.00,0.00,0.03,0.18,None,SAFE,2026-02-14T05:34:21Z
12960,Miner-01,32.07,43.71,1.01,1.10,5.33,0.00,0.00,0.00,0.00,0.02,0.17,None,SAFE,2026-02-14T05:34:22Z
12961,Miner-01,32.07,43.67,0.45,0.33,4.80,0.00,0.00,0.00,0.00,0.02,0.16,None,SAFE,2026-02-14T05:34:23Z
12962,Miner-01,32.07,43.64,0.32,0.69,5.92,0.00,0.00,0.00,0.00,0.02,0.15,None,SAFE,2026-02-14T05:34:24Z
